settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,accepted_down_delta_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,lost_energy_mwh,dispatch_alignment_state,primary_dispatch_block_reason
2024-10-07,T_RMPNO-1,RMPNO-1,,,,unmapped,48,28,20,0.0,2968.0,1697.5,1270.5,0.0,0.0,1270.5,0.0,266.034,partially_blocked,physical_below_generation
2024-10-07,T_RMPNO-2,RMPNO-2,,,,unmapped,48,28,20,0.0,2974.0,1706.5,1267.5,0.0,0.0,1267.5,0.0,335.29100000000005,partially_blocked,physical_below_generation
2024-10-07,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,48,28,20,0.0,3310.0,2052.75,1257.25,0.0,0.0,1257.25,0.0,439.924,partially_blocked,physical_below_generation
2024-10-07,T_WTMSO-1,WTMSO-1,,,,unmapped,48,15,33,0.0,1405.25,425.25,980.0,0.0,0.0,980.0,0.0,80.155,partially_blocked,physical_below_generation
2024-10-07,T_LARYW-2,LARYO-2,,,,unmapped,48,24,24,0.0,1764.0,844.0,920.0,0.0,0.0,781.0,139.0,256.28,partially_blocked,physical_below_generation
2024-10-07,T_LARYW-4,LARYO-4,,,,unmapped,48,22,26,0.0,1718.5,802.0,916.5,0.0,0.0,848.0,68.5,198.81,partially_blocked,physical_below_generation
2024-10-07,T_LARYW-3,LARYO-3,,,,unmapped,48,27,21,0.0,1859.5,1043.0,816.5,0.0,0.0,816.5,0.0,273.51,partially_blocked,physical_below_generation
2024-10-07,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,4,44,0.0,836.75,61.25,775.5,0.0,0.0,775.5,0.0,3.540000000000001,partially_blocked,physical_below_generation
2024-10-07,T_LARYW-1,LARYO-1,,,,unmapped,48,32,16,0.0,1814.0,1122.5,691.5,0.0,0.0,691.5,0.0,314.42999999999995,partially_blocked,physical_below_generation
2024-10-07,T_THNTO-1,THNTO-1,,,,unmapped,48,7,41,0.0,736.75,65.75,671.0,0.0,0.0,671.0,0.0,21.106,partially_blocked,physical_below_generation
2024-10-07,T_THNTO-2,THNTO-2,,,,unmapped,48,8,40,0.0,736.75,83.75,653.0,0.0,0.0,653.0,0.0,27.413,partially_blocked,physical_below_generation
2024-10-07,T_DDGNO-4,DDGNO-4,,,,unmapped,48,19,29,0.0,1096.0,444.5,651.5,0.0,0.0,651.5,0.0,77.762,partially_blocked,physical_below_generation
2024-10-07,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,0,48,0.0,636.0,0.0,636.0,636.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_DDGNO-2,DDGNO-2,,,,unmapped,48,17,31,0.0,964.5,345.0,619.5,0.0,0.0,619.5,0.0,68.136,partially_blocked,physical_below_generation
2024-10-07,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,615.0,0.0,615.0,615.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_BRBEO-1,BRBEO-1,,,,unmapped,48,23,25,0.0,1174.25,569.0,605.25,0.0,0.0,605.25,0.0,112.55799999999999,partially_blocked,physical_below_generation
2024-10-07,T_SHRSW-1,SHRSO-1,,,,unmapped,48,22,26,0.0,1315.5,712.0,603.5,0.0,0.0,603.5,0.0,256.415,partially_blocked,physical_below_generation
2024-10-07,T_WDNSO-1,WDNSO-1,,,,unmapped,48,19,29,0.0,866.5,290.0,576.5,0.0,0.0,576.5,0.0,109.646,partially_blocked,physical_below_generation
2024-10-07,T_DDGNO-1,DDGNO-1,,,,unmapped,48,26,22,0.0,1270.5,697.5,573.0,0.0,0.0,573.0,0.0,141.482,partially_blocked,physical_below_generation
2024-10-07,T_SHRSW-2,SHRSO-2,,,,unmapped,48,21,27,0.0,1294.0,730.5,563.5,0.0,0.0,563.5,0.0,232.15299999999996,partially_blocked,physical_below_generation
2024-10-07,T_DDGNO-3,DDGNO-3,,,,unmapped,48,28,20,0.0,1271.5,790.5,481.0,0.0,0.0,481.0,0.0,166.29,partially_blocked,physical_below_generation
2024-10-07,T_WLNYO-4,WLNYO-4,,,,unmapped,48,36,12,0.0,1718.5,1276.75,441.75,0.0,0.0,441.75,0.0,388.493,partially_blocked,physical_below_generation
2024-10-07,T_HMGTO-1,HMGTO-1,,,,unmapped,48,27,21,0.0,1038.0,602.5,435.5,0.0,0.0,406.0,29.5,139.009,partially_blocked,physical_below_generation
2024-10-07,T_HMGTO-2,HMGTO-2,,,,unmapped,48,23,25,0.0,768.0,344.0,424.0,0.0,0.0,298.0,126.0,103.046,partially_blocked,physical_below_generation
2024-10-07,T_LNCSW-2,LNCSO-2,,,,unmapped,48,34,14,0.0,1356.0,987.5,368.5,0.0,0.0,368.5,0.0,323.13000000000005,partially_blocked,physical_below_generation
2024-10-07,T_GANW-11,GAOFO-1,,,,unmapped,48,38,10,0.0,1461.0,1131.0,330.0,0.0,0.0,269.5,60.5,221.912,partially_blocked,physical_below_generation
2024-10-07,T_LNCSW-1,LNCSO-1,,,,unmapped,48,34,14,0.0,1230.0,927.25,302.75,0.0,0.0,302.75,0.0,282.582,partially_blocked,physical_below_generation
2024-10-07,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,22,26,0.0,670.0,393.75,276.25,0.0,0.0,276.25,0.0,116.417,partially_blocked,physical_below_generation
2024-10-07,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,17,31,0.0,480.25,206.0,274.25,0.0,0.0,274.25,0.0,63.596999999999994,partially_blocked,physical_below_generation
2024-10-07,T_WDNSO-2,WDNSO-2,,,,unmapped,48,33,15,0.0,866.5,592.5,274.0,0.0,0.0,274.0,0.0,211.46999999999997,partially_blocked,physical_below_generation
2024-10-07,T_RREW-1,RREW-1,,,,unmapped,48,9,39,0.0,297.0,32.5,264.5,0.0,0.0,264.5,0.0,16.476,partially_blocked,physical_below_generation
2024-10-07,T_RRWW-1,RRWW-1,,,,unmapped,48,28,20,0.0,442.0,179.5,262.5,0.0,0.0,224.5,38.0,89.576,partially_blocked,physical_below_generation
2024-10-07,T_GANW-22,GAOFO-2,,,,unmapped,48,39,9,0.0,1457.0,1208.5,248.5,0.0,0.0,214.5,34.0,231.7,partially_blocked,physical_below_generation
2024-10-07,T_GANW-13,GAOFO-3,,,,unmapped,48,40,8,0.0,1528.0,1288.5,239.5,0.0,0.0,203.0,36.5,251.38,partially_blocked,physical_below_generation
2024-10-07,T_KILBW-1,KILBW-1,,,,unmapped,48,32,16,0.0,812.75,574.0,238.75,0.0,0.0,238.75,0.0,207.32800000000003,partially_blocked,physical_below_generation
2024-10-07,T_GANW-24,GAOFO-4,,,,unmapped,48,39,9,0.0,1405.5,1171.0,234.5,0.0,0.0,84.5,150.0,202.08999999999997,partially_blocked,physical_inconsistent
2024-10-07,T_KLGLW-1,KLGLW-1,,,,unmapped,48,36,12,0.0,696.5,470.5,226.0,0.0,0.0,210.5,15.5,176.64999999999998,partially_blocked,physical_below_generation
2024-10-07,T_WLNYO-2,WLNYO-2,,,,unmapped,48,37,11,0.0,858.75,664.75,194.0,0.0,0.0,194.0,0.0,189.76099999999997,partially_blocked,physical_below_generation
2024-10-07,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,8,40,0.0,202.75,15.25,187.5,0.0,0.0,187.5,0.0,6.318,partially_blocked,physical_below_generation
2024-10-07,T_OMNDW-1,OMNDO-1,,,,unmapped,48,19,29,0.0,274.0,89.0,185.0,0.0,0.0,185.0,0.0,42.42,partially_blocked,physical_below_generation
2024-10-07,T_SOKYW-1,SOKYW-1,,,,unmapped,48,3,45,0.0,190.0,14.5,175.5,0.0,0.0,175.5,0.0,6.880000000000001,partially_blocked,physical_below_generation
2024-10-07,E_BURBO,BURBW-1,,,,unmapped,48,25,23,0.0,292.5,151.75,140.75,0.0,0.0,140.75,0.0,35.353,partially_blocked,physical_below_generation
2024-10-07,T_WLNYW-1,WLNYW-1,,,,unmapped,48,34,14,0.0,571.5,430.75,140.75,0.0,0.0,140.75,0.0,127.531,partially_blocked,physical_below_generation
2024-10-07,T_CREAW-1,CREAW-1,,,,unmapped,48,25,23,0.0,509.75,371.75,138.0,0.0,0.0,138.0,0.0,136.68,partially_blocked,physical_below_generation
2024-10-07,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,33,15,0.0,475.5,348.0,127.5,0.0,0.0,121.0,6.5,151.37,partially_blocked,physical_below_generation
2024-10-07,T_BDCHW-1,BDCHW-1,,,,unmapped,48,23,25,0.0,230.0,105.0,125.0,0.0,0.0,125.0,0.0,26.057000000000002,partially_blocked,physical_below_generation
2024-10-07,T_BOWLW-1,BOWLW-1,,,,unmapped,48,31,17,0.0,293.25,175.25,118.0,0.0,0.0,118.0,0.0,56.995000000000005,partially_blocked,physical_below_generation
2024-10-07,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,149.3,31.5,117.8,0.0,0.0,117.8,0.0,13.821000000000002,partially_blocked,physical_below_generation
2024-10-07,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,7,41,0.25,117.0,9.741666666666667,107.50833333333333,0.0,0.0,107.50833333333333,0.0,12.489666666666668,partially_blocked,physical_below_generation
2024-10-07,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,8,40,0.0,365.4,258.0,107.4,0.0,0.0,107.4,0.0,91.985,partially_blocked,physical_below_generation
2024-10-07,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,8,40,1.3,177.46666666666667,73.53333333333335,105.23333333333332,0.0,0.0,105.23333333333332,0.0,14.375333333333334,partially_blocked,physical_below_generation
2024-10-07,T_HALSW-1,HALSW-1,,,,unmapped,48,31,17,0.6333333333333333,395.3666666666667,295.0,101.0,0.0,0.0,101.0,0.0,138.26899999999998,partially_blocked,physical_below_generation
2024-10-07,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,46,0.0,170.98333333333335,70.0,100.98333333333335,0.0,0.0,100.98333333333335,0.0,35.435,partially_blocked,physical_below_generation
2024-10-07,T_GORDW-2,GORDW-2,,,,unmapped,48,8,40,0.4,117.24166666666667,20.541666666666668,97.1,0.0,0.0,97.1,0.0,11.826666666666666,partially_blocked,physical_below_generation
2024-10-07,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,10,38,0.31666666666666665,138.05833333333334,43.25833333333333,95.11666666666666,0.0,0.0,95.11666666666666,0.0,15.997333333333332,partially_blocked,physical_below_generation
2024-10-07,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,37,11,0.0,441.0,361.5,79.5,0.0,0.0,70.0,9.5,130.11,partially_blocked,physical_below_generation
2024-10-07,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,8,40,1.6166666666666667,150.06666666666666,74.0,77.68333333333334,0.0,0.0,77.68333333333334,0.0,13.427999999999994,partially_blocked,physical_below_generation
2024-10-07,E_BABAW-1,BABAW-1,,,,unmapped,48,39,9,0.0,426.0,348.5,77.5,0.0,0.0,77.5,0.0,90.179,partially_blocked,physical_below_generation
2024-10-07,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,125.62499999999999,51.0,74.62500000000001,0.0,0.0,74.62500000000001,0.0,18.351,partially_blocked,physical_below_generation
2024-10-07,T_STRNW-1,STRNW-1,,,,unmapped,48,5,43,0.0,105.575,32.5,73.075,0.0,0.0,73.075,0.0,3.936,partially_blocked,physical_below_generation
2024-10-07,T_GRGBW-2,GRGBW-2,,,,unmapped,48,1,47,0.0,114.05000000000001,45.0,69.05000000000003,0.0,0.0,69.05000000000003,0.0,2.2749999999999986,partially_blocked,physical_below_generation
2024-10-07,T_GORDW-1,GORDW-1,,,,unmapped,48,0,48,0.0,68.725,0.0,68.725,0.0,0.0,68.725,0.0,0.0,fully_blocked,physical_below_generation
2024-10-07,T_GRGBW-1,GRGBW-1,,,,unmapped,48,2,46,0.0,144.68333333333334,82.5,62.18333333333333,0.0,0.0,62.18333333333333,0.0,8.796999999999997,partially_blocked,physical_below_generation
2024-10-07,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,34,14,0.0,271.5,211.5,60.0,0.0,0.0,60.0,0.0,112.07,partially_blocked,physical_below_generation
2024-10-07,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,23,25,0.0,76.42500000000001,22.908333333333335,53.51666666666667,0.0,0.0,53.51666666666667,0.0,63.260333333333335,partially_blocked,physical_below_generation
2024-10-07,E_BNWKW-1,BNWKW-1,,,,unmapped,48,35,13,0.0,209.25,158.5,50.75,0.0,0.0,50.75,0.0,39.675,partially_blocked,physical_below_generation
2024-10-07,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,11,37,0.0,75.56666666666666,26.183333333333334,49.383333333333326,0.0,0.0,49.383333333333326,0.0,12.370934782608696,partially_blocked,physical_below_generation
2024-10-07,T_DRSLW-1,DRSLW-1,,,,unmapped,48,23,25,0.0,95.0,52.5,42.5,0.0,0.0,42.5,0.0,22.622999999999998,partially_blocked,physical_below_generation
2024-10-07,E_BRYBW-1,BRYBW-1,,,,unmapped,48,23,25,0.0,120.0,79.25,40.75,0.0,0.0,40.75,0.0,36.899,partially_blocked,physical_below_generation
2024-10-07,T_AKGLW-3,AKGLW-3,,,,unmapped,48,38,10,0.0,130.0,89.5,40.5,0.0,0.0,40.5,0.0,53.126999999999995,partially_blocked,physical_below_generation
2024-10-07,T_ARCHW-1,ARCHW-1,,,,unmapped,48,35,13,0.0,176.5,136.0,40.5,0.0,0.0,40.5,0.0,45.379999999999995,partially_blocked,physical_below_generation
2024-10-07,T_HRSTW-1,HRSTW-1,,,,unmapped,33,19,14,0.0,81.0,40.5,40.5,0.0,0.0,40.5,0.0,28.711000000000002,partially_blocked,physical_below_generation
2024-10-07,T_AKGLW-2,AKGLW-2,,,,unmapped,48,37,11,0.0,107.0,66.75,40.25,0.0,0.0,40.25,0.0,43.256,partially_blocked,physical_below_generation
2024-10-07,T_WISTW-2,WISTW-2,,,,unmapped,48,30,18,0.0,170.0,129.75,40.25,0.0,0.0,40.25,0.0,66.029,partially_blocked,physical_below_generation
2024-10-07,T_AFTOW-1,AFTOW-1,,,,unmapped,48,12,36,0.0,55.0,16.5,38.5,0.0,0.0,38.5,0.0,6.2620000000000005,partially_blocked,physical_below_generation
2024-10-07,T_HADHW-1,HADHW-1,,,,unmapped,48,7,41,0.0,58.875,22.0,36.875,0.0,0.0,36.875,0.0,11.11,partially_blocked,physical_below_generation
2024-10-07,E_HLTWW-1,HLTWW-1,,,,unmapped,41,14,27,0.0,60.0,26.0,34.0,0.0,0.0,34.0,0.0,6.012,partially_blocked,physical_below_generation
2024-10-07,E_KINCW-1,KINCW-1,,,,unmapped,46,40,6,0.0,403.0,369.25,33.75,0.0,0.0,33.75,0.0,124.943,partially_blocked,physical_below_generation
2024-10-07,T_EWHLW-1,EWHLW-1,,,,unmapped,44,28,16,0.0,74.0,42.5,31.5,0.0,0.0,31.5,0.0,19.070999999999998,partially_blocked,physical_below_generation
2024-10-07,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,39,9,0.0,259.0,228.0,31.0,11.0,0.0,20.0,0.0,120.74,partially_blocked,physical_below_generation
2024-10-07,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,45,25,20,0.0,42.633333333333326,14.866666666666667,27.766666666666662,0.0,0.0,27.766666666666662,0.0,33.80159135597825,partially_blocked,physical_below_generation
2024-10-07,T_BLKWW-1,BLKWW-1,,,,unmapped,48,34,14,0.0,135.5,108.25,27.25,0.0,0.0,27.25,0.0,75.786,partially_blocked,physical_below_generation
2024-10-07,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,9,39,0.0,80.89166666666667,54.19166666666666,26.700000000000006,0.0,0.0,26.700000000000006,0.0,22.27146739130435,partially_blocked,physical_below_generation
2024-10-07,T_WHIHW-1,WHIHW-1,,,,unmapped,48,22,26,0.0,76.25,51.75,24.5,0.0,0.0,24.5,0.0,34.803000000000004,partially_blocked,physical_below_generation
2024-10-07,T_SANQW-1,SANQW-1,,,,unmapped,40,12,28,0.0,41.0,17.5,23.5,0.0,0.0,23.5,0.0,9.827000000000002,partially_blocked,physical_below_generation
2024-10-07,T_CRYRW-2,CRYRW-2,,,,unmapped,37,25,12,0.0,56.25,33.25,23.0,0.0,0.0,23.0,0.0,21.526000000000003,partially_blocked,physical_below_generation
2024-10-07,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,24,24,0.0,62.266666666666666,39.974999999999994,22.291666666666664,0.0,0.0,22.291666666666664,0.0,72.89940642857142,partially_blocked,physical_below_generation
2024-10-07,T_CLDSW-1,CLDSW-1,,,,unmapped,48,5,43,0.0,25.166666666666664,3.025,22.141666666666666,0.0,0.0,22.141666666666666,0.0,3.753,partially_blocked,physical_below_generation
2024-10-07,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,45,25,20,0.0,94.70000000000002,74.14166666666668,20.558333333333334,0.0,0.0,20.558333333333334,0.0,81.62541485507248,partially_blocked,physical_below_generation
2024-10-07,T_MKHLW-1,MKHLW-1,,,,unmapped,26,13,13,0.0,43.0,22.5,20.5,0.0,0.0,17.5,3.0,9.306000000000001,partially_blocked,physical_below_generation
2024-10-07,E_BTUIW-2,BTUIW-2,,,,unmapped,48,28,20,0.0,61.0,42.0,19.0,0.0,0.0,19.0,0.0,12.14,partially_blocked,physical_below_generation
2024-10-07,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,38,20,18,0.26666666666666666,30.366666666666664,12.733333333333333,17.899999999999995,0.0,0.0,17.899999999999995,0.0,19.65556884057971,partially_blocked,physical_below_generation
2024-10-07,T_MIDMW-1,MIDMW-1,,,,unmapped,45,30,15,0.0,61.0,43.25,17.75,0.0,0.0,17.75,0.0,27.875999999999998,partially_blocked,physical_below_generation
2024-10-07,T_WDRGW-1,WDRGW-1,,,,unmapped,48,38,10,0.0,103.5,86.5,17.0,0.0,0.0,17.0,0.0,65.76,partially_blocked,physical_below_generation
2024-10-07,T_FALGW-1,FALGW-1,,,,unmapped,48,40,8,0.0,242.25,225.75,16.5,0.0,0.0,16.5,0.0,151.04,partially_blocked,physical_below_generation
2024-10-07,T_COUWW-1,COUWW-1,,,,unmapped,48,29,19,0.0,46.0,30.0,16.0,0.0,0.0,16.0,0.0,14.706,partially_blocked,physical_below_generation
2024-10-07,T_GNAPW-1,GNAPW-1,,,,unmapped,48,35,13,0.0,64.0,48.0,16.0,0.0,0.0,16.0,0.0,25.837000000000003,partially_blocked,physical_below_generation
2024-10-07,E_CNCLW-1,CNCLW-1,,,,unmapped,48,27,21,0.0,57.5,42.25,15.25,0.0,0.0,15.25,0.0,25.339,partially_blocked,physical_below_generation
2024-10-07,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,46,29,17,0.0,39.34166666666667,25.05833333333333,14.283333333333335,0.0,0.0,14.283333333333335,0.0,34.44379492753623,partially_blocked,physical_below_generation
2024-10-07,T_CGTHW-1,CGTHW-1,,,,unmapped,48,21,27,0.0,25.25,11.25,14.0,0.0,0.0,14.0,0.0,9.397,partially_blocked,physical_below_generation
2024-10-07,E_HRHLW-1,HRHLW-1,,,,unmapped,27,8,19,0.0,19.0,5.5,13.5,0.0,0.0,10.0,3.5,3.6340000000000003,partially_blocked,physical_below_generation
2024-10-07,E_ASHWW-1,ASHWW-1,,,,unmapped,48,34,14,0.0,49.75,36.5,13.25,0.0,0.0,13.25,0.0,20.835,partially_blocked,physical_below_generation
2024-10-07,T_TWSHW-1,TWSHW-1,,,,unmapped,48,37,11,0.0,151.0,138.75,12.25,0.0,0.0,12.25,0.0,92.15,partially_blocked,physical_below_generation
2024-10-07,T_FSDLW-1,FSDLW-1,,,,unmapped,35,1,34,0.0,10.75,0.25,10.5,0.0,0.0,9.5,1.0,0.026999999999999996,partially_blocked,physical_below_generation
2024-10-07,T_KYPEW-1,KYPEW-1,,,,unmapped,12,6,6,0.11666666666666667,16.133333333333333,6.75,9.5,0.0,0.0,9.5,0.0,6.2139999999999995,partially_blocked,physical_below_generation
2024-10-07,T_MYGPW-1,MYGPW-1,,,,unmapped,28,13,15,0.0,14.0,4.5,9.5,0.0,0.0,9.5,0.0,3.89,partially_blocked,physical_below_generation
2024-10-07,T_ACHRW-1,ACHRW-1,,,,unmapped,48,41,7,0.0,103.75,95.5,8.25,0.0,0.0,8.25,0.0,78.70400000000001,partially_blocked,physical_below_generation
2024-10-07,T_KPMRW-1,KPMRW-1,,,,unmapped,46,38,8,0.0,54.5,46.25,8.25,0.0,0.0,8.25,0.0,38.776,partially_blocked,physical_below_generation
2024-10-07,T_STLGW-1,STLGW-1,,,,unmapped,13,0,13,0.0,7.483333333333333,0.0,7.483333333333333,0.0,0.0,7.483333333333333,0.0,0.0,fully_blocked,physical_below_generation
2024-10-07,T_STLGW-3,STLGW-3,,,,unmapped,19,0,19,0.0,7.325,0.0,7.325,0.0,0.0,7.325,0.0,0.0,fully_blocked,physical_below_generation
2024-10-07,E_BTUIW-3,BTUIW-3,,,,unmapped,48,46,2,0.30000000000000004,159.2,152.5,7.0,0.0,0.0,7.0,0.0,61.247,partially_blocked,physical_below_generation
2024-10-07,T_STLGW-2,STLGW-2,,,,unmapped,19,2,17,0.0,7.841666666666668,1.0,6.841666666666668,0.0,0.0,6.841666666666668,0.0,0.397,partially_blocked,physical_below_generation
2024-10-07,T_DUNGW-1,DUNGW-1,,,,unmapped,37,13,24,0.0,17.35833333333333,10.541666666666664,6.816666666666666,0.0,0.0,6.816666666666666,0.0,11.071666666666667,partially_blocked,physical_below_generation
2024-10-07,E_HBHDW-1,HBHDW-1,,,,unmapped,48,41,7,0.0,53.5,47.0,6.5,0.0,0.0,6.5,0.0,37.17,partially_blocked,physical_below_generation
2024-10-07,T_BHLAW-1,BHLAW-1,,,,unmapped,31,20,11,0.0,21.40833333333333,15.533333333333333,5.875000000000001,0.0,0.0,5.875000000000001,0.0,13.764333333333333,partially_blocked,physical_below_generation
2024-10-07,T_DOREW-1,DOREW-1,,,,unmapped,33,30,3,0.15,186.0,180.5,5.65,0.0,0.0,5.65,0.0,134.201,partially_blocked,physical_below_generation
2024-10-07,T_DOREW-2,DOREW-2,,,,unmapped,34,30,4,0.1,122.0,116.5,5.6,0.0,0.0,5.6,0.0,79.54699999999998,partially_blocked,physical_below_generation
2024-10-07,E_TULWW-1,TULWW-1,,,,unmapped,48,34,14,0.0,41.25,35.75,5.5,0.0,0.0,5.5,0.0,24.283,partially_blocked,physical_below_generation
2024-10-07,T_DOUGW-1,DOUGW-1,,,,unmapped,37,27,10,0.0,18.75,14.0,4.75,0.0,0.0,4.75,0.0,15.589999999999998,partially_blocked,physical_below_generation
2024-10-07,T_KENNW-1,KENNW-1,,,,unmapped,28,26,2,0.16666666666666669,57.08333333333333,53.75,3.5,0.0,0.0,3.5,0.0,35.699999999999996,partially_blocked,physical_below_generation
2024-10-07,T_CRGHW-1,CRGHW-1,,,,unmapped,44,37,7,0.0,46.5,43.0,3.5,0.0,0.0,3.5,0.0,28.881,partially_blocked,physical_below_generation
2024-10-07,T_CRYRW-3,CRYRW-3,,,,unmapped,38,33,5,0.0,25.5,22.5,3.0,0.0,0.0,3.0,0.0,17.313,partially_blocked,physical_below_generation
2024-10-07,T_MILWW-1,MILWW-1,,,,unmapped,44,39,5,0.0,33.25,30.25,3.0,0.0,0.0,3.0,0.0,24.819999999999997,partially_blocked,physical_below_generation
2024-10-07,T_WHILW-2,WHILW-2,,,,unmapped,22,19,3,0.0,21.0,18.0,3.0,0.0,0.0,3.0,0.0,17.75,partially_blocked,physical_below_generation
2024-10-07,T_GRIFW-2,GRIFW-2,,,,unmapped,10,2,8,0.0,7.133333333333333,4.5,2.6333333333333333,0.0,0.0,2.6333333333333333,0.0,1.1090000000000002,partially_blocked,physical_below_generation
2024-10-07,T_GRIFW-1,GRIFW-1,,,,unmapped,7,1,6,0.0,4.575,2.0,2.5749999999999997,0.0,0.0,2.5749999999999997,0.0,0.04800000000000004,partially_blocked,physical_below_generation
2024-10-07,T_ANSUW-1,ANSUW-1,,,,unmapped,48,43,5,0.0,33.25,30.75,2.5,0.0,0.0,2.5,0.0,16.345,partially_blocked,physical_below_generation
2024-10-07,T_GLWSW-1,GLWSW-1,,,,unmapped,45,41,4,0.0,38.5,36.0,2.5,0.0,0.0,2.5,0.0,31.472999999999995,partially_blocked,physical_below_generation
2024-10-07,T_SAKNW-1,SAKNW-1,,,,unmapped,16,12,4,0.0,19.25,16.75,2.5,0.0,0.0,2.5,0.0,17.676000000000002,partially_blocked,physical_below_generation
2024-10-07,E_BETHW-1,BETHW-1,,,,unmapped,28,24,4,0.0,20.0,18.0,2.0,0.0,0.0,2.0,0.0,9.437,partially_blocked,physical_below_generation
2024-10-07,E_CRGTW-1,CRGTW-1,,,,unmapped,48,44,4,0.0,24.5,22.5,2.0,0.0,0.0,2.0,0.0,17.897,partially_blocked,physical_below_generation
2024-10-07,E_GRGRW-1,GRGRW-1,,,,unmapped,46,42,4,0.0,24.75,22.75,2.0,0.0,0.0,2.0,0.0,25.077,partially_blocked,physical_below_generation
2024-10-07,E_CLFLW-1,CLFLW-1,,,,unmapped,3,0,3,0.0,1.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,fully_blocked,physical_below_generation
2024-10-07,T_BLLA-2,BLLA-2,,,,unmapped,18,16,2,0.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,8.762,partially_blocked,physical_below_generation
2024-10-07,T_WHILW-1,WHILW-1,,,,unmapped,19,17,2,0.0,13.5,12.5,1.0,0.0,0.0,1.0,0.0,32.457,partially_blocked,physical_below_generation
2024-10-07,T_BLLA-1,BLLA-1,,,,unmapped,14,13,1,0.0,10.0,9.5,0.5,0.0,0.0,0.5,0.0,10.462,partially_blocked,physical_below_generation
2024-10-07,T_DALQW-1,DALQW-1,,,,unmapped,43,42,1,0.0,76.25,75.75,0.5,0.0,0.0,0.5,0.0,68.491,partially_blocked,physical_below_generation
2024-10-07,E_PIBUW-1,PIBUW-1,,,,unmapped,48,48,0,0.0,246.75,246.75,0.0,0.0,0.0,0.0,0.0,247.697,fully_estimated,
2024-10-07,T_BEINW-1,BEINW-1,,,,unmapped,48,48,0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,63.881,fully_estimated,
2024-10-07,T_DNLWW-1,DNLWW-1,,,,unmapped,7,7,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.561,fully_estimated,
